25,29,0,0,1,1,1
27,28,0,0,1,1,1
25,26,0,0,1,1,1
25,27,0,0,1,1,1
26,30,0,0,1,1,1
26,27,0,0,1,1,1
27,32,0,0,1,1,1
27,31,0,0,1,1,1
25,28,0,0,1,1,1
28,29,0,0,1,1,1
28,30,0,0,1,1,1
25,33,0,0,1,1,1
26,34,0,0,1,1,1
25,35,0,0,1,1,1
27,33,0,0,1,1,1
27,34,0,0,1,1,1
28,35,0,0,1,1,1
26,36,0,0,1,1,1
28,36,0,0,1,1,1
29,35,0,0,1,1,1
30,36,0,0,1,1,1
31,34,0,0,1,1,1
32,33,0,0,1,1,1
33,37,0,0,1,1,1
34,38,0,0,1,1,1
36,39,0,0,1,1,1
35,40,0,0,1,1,1
34,44,0,0,1,1,1
36,44,0,0,1,1,1
33,43,0,0,1,1,1
35,43,0,0,1,1,1
33,42,0,0,1,1,1
34,42,0,0,1,1,1
36,41,0,0,1,1,1
35,41,0,0,1,1,1
37,43,0,0,1,1,1
40,43,0,0,1,1,1
41,44,0,0,1,1,1
39,44,0,0,1,1,1
38,44,0,0,1,1,1
41,42,0,0,1,1,1
43,44,0,0,1,1,1
42,43,0,0,1,1,1
42,44,0,0,1,1,1
37,42,0,0,1,1,1
38,42,0,0,1,1,1
41,43,0,0,1,1,1
39,41,0,0,1,1,1
40,41,0,0,1,1,1
44,45,0,0,1,1,1
44,46,0,0,1,1,1
39,46,0,0,1,1,1
43,47,0,0,1,1,1
43,48,0,0,1,1,1
42,47,0,0,1,1,1
38,45,0,0,1,1,1
42,45,0,0,1,1,1
37,47,0,0,1,1,1
41,46,0,0,1,1,1
40,48,0,0,1,1,1
41,48,0,0,1,1,1
45,49,0,0,1,1,1
46,49,0,0,1,1,1
47,50,0,0,1,1,1
48,50,0,0,1,1,1
47,51,0,0,1,1,1
47,52,0,0,1,1,1
45,52,0,0,1,1,1
45,53,0,0,1,1,1
46,54,0,0,1,1,1
46,55,0,0,1,1,1
48,55,0,0,1,1,1
48,56,0,0,1,1,1
49,53,0,0,1,1,1
49,55,0,0,1,1,1
50,55,0,0,1,1,1
49,54,0,0,1,1,1
50,52,0,0,1,1,1
52,55,0,0,1,1,1
49,50,0,0,1,1,1
50,51,0,0,1,1,1
50,56,0,0,1,1,1
51,52,0,0,1,1,1
52,53,0,0,1,1,1
49,52,0,0,1,1,1
54,55,0,0,1,1,1
55,56,0,0,1,1,1
49,57,0,0,1,1,1
49,58,0,0,1,1,1
55,58,0,0,1,1,1
50,59,0,0,1,1,1
50,60,0,0,1,1,1
51,59,0,0,1,1,1
53,57,0,0,1,1,1
52,57,0,0,1,1,1
52,59,0,0,1,1,1
54,58,0,0,1,1,1
56,60,0,0,1,1,1
55,60,0,0,1,1,1
59,61,0,0,1,1,1
60,61,0,0,1,1,1
57,62,0,0,1,1,1
59,63,0,0,1,1,1
59,64,0,0,1,1,1
57,63,0,0,1,1,1
57,65,0,0,1,1,1
60,66,0,0,1,1,1
58,62,0,0,1,1,1
58,66,0,0,1,1,1
60,67,0,0,1,1,1
58,68,0,0,1,1,1
61,64,0,0,1,1,1
62,66,0,0,1,1,1
62,68,0,0,1,1,1
62,65,0,0,1,1,1
61,67,0,0,1,1,1
63,66,0,0,1,1,1
61,62,0,0,1,1,1
61,63,0,0,1,1,1
63,64,0,0,1,1,1
62,63,0,0,1,1,1
63,65,0,0,1,1,1
66,68,0,0,1,1,1
61,66,0,0,1,1,1
66,67,0,0,1,1,1
61,69,0,0,1,1,1
61,70,0,0,1,1,1
62,71,0,0,1,1,1
62,72,0,0,1,1,1
63,73,0,0,1,1,1
62,74,0,0,1,1,1
63,69,0,0,1,1,1
64,69,0,0,1,1,1
63,72,0,0,1,1,1
65,72,0,0,1,1,1
66,71,0,0,1,1,1
68,71,0,0,1,1,1
66,70,0,0,1,1,1
67,70,0,0,1,1,1
61,76,0,0,1,1,1
66,75,0,0,1,1,1
74,75,0,0,1,1,1
75,76,0,0,1,1,1
73,76,0,0,1,1,1
74,76,0,0,1,1,1
73,75,0,0,1,1,1
72,78,0,0,1,1,1
73,74,0,0,1,1,1
70,77,0,0,1,1,1
69,76,0,0,1,1,1
72,74,0,0,1,1,1
71,74,0,0,1,1,1
74,76,0,0,1,1,1
73,75,0,0,1,1,1
70,76,0,0,1,1,1
69,73,0,0,1,1,1
69,77,0,0,1,1,1
72,73,0,0,1,1,1
71,75,0,0,1,1,1
71,78,0,0,1,1,1
70,75,0,0,1,1,1
73,79,0,0,1,1,1
69,80,0,0,1,1,1
71,81,0,0,1,1,1
72,81,0,0,1,1,1
70,80,0,0,1,1,1
69,79,0,0,1,1,1
72,79,0,0,1,1,1
72,82,0,0,1,1,1
71,83,0,0,1,1,1
70,83,0,0,1,1,1
70,84,0,0,1,1,1
74,81,0,0,1,1,1
69,85,0,0,1,1,1
71,86,0,0,1,1,1
78,87,0,0,1,1,1
77,88,0,0,1,1,1
75,83,0,0,1,1,1
76,80,0,0,1,1,1
79,83,0,0,1,1,1
81,82,0,0,1,1,1
81,83,0,0,1,1,1
81,86,0,0,1,1,1
79,80,0,0,1,1,1
79,83,0,0,1,1,1
80,81,0,0,1,1,1
80,85,0,0,1,1,1
80,84,0,0,1,1,1
79,85,0,0,1,1,1
79,81,0,0,1,1,1
79,82,0,0,1,1,1
83,86,0,0,1,1,1
80,83,0,0,1,1,1
83,84,0,0,1,1,1
80,81,0,0,1,1,1
84,89,0,0,1,1,1
80,88,0,0,1,1,1
81,87,0,0,1,1,1
82,90,0,0,1,1,1
79,90,0,0,1,1,1
83,89,0,0,1,1,1
86,87,0,0,1,1,1
81,90,0,0,1,1,1
80,89,0,0,1,1,1
79,88,0,0,1,1,1
85,88,0,0,1,1,1
83,87,0,0,1,1,1
78,90,0,0,1,1,1
77,89,0,0,1,1,1
87,88,0,0,1,1,1
89,90,0,0,1,1,1
88,91,0,0,1,1,1
87,92,0,0,1,1,1
90,92,0,0,1,1,1
89,91,0,0,1,1,1
88,93,0,0,1,1,1
90,93,0,0,1,1,1
90,94,0,0,1,1,1
87,95,0,0,1,1,1
89,95,0,0,1,1,1
89,96,0,0,1,1,1
87,97,0,0,1,1,1
88,98,0,0,1,1,1
91,92,0,0,1,1,1
92,94,0,0,1,1,1
92,95,0,0,1,1,1
92,97,0,0,1,1,1
91,93,0,0,1,1,1
93,95,0,0,1,1,1
91,92,0,0,1,1,1
91,98,0,0,1,1,1
91,96,0,0,1,1,1
93,98,0,0,1,1,1
92,93,0,0,1,1,1
93,94,0,0,1,1,1
95,97,0,0,1,1,1
91,95,0,0,1,1,1
95,96,0,0,1,1,1
93,95,0,0,1,1,1
92,99,0,0,1,1,1
91,100,0,0,1,1,1
96,101,0,0,1,1,1
93,102,0,0,1,1,1
94,102,0,0,1,1,1
95,101,0,0,1,1,1
97,99,0,0,1,1,1
92,102,0,0,1,1,1
91,101,0,0,1,1,1
93,100,0,0,1,1,1
98,100,0,0,1,1,1
95,99,0,0,1,1,1
99,100,0,0,1,1,1
101,102,0,0,1,1,1
102,103,0,0,1,1,1
101,104,0,0,1,1,1
101,105,0,0,1,1,1
100,105,0,0,1,1,1
102,106,0,0,1,1,1
100,107,0,0,1,1,1
102,107,0,0,1,1,1
101,108,0,0,1,1,1
99,106,0,0,1,1,1
99,108,0,0,1,1,1
99,109,0,0,1,1,1
100,110,0,0,1,1,1
104,112,0,0,1,1,1
104,108,0,0,1,1,1
105,110,0,0,1,1,1
106,109,0,0,1,1,1
103,107,0,0,1,1,1
103,111,0,0,1,1,1
106,108,0,0,1,1,1
105,107,0,0,1,1,1
105,106,0,0,1,1,1
107,108,0,0,1,1,1
105,106,0,0,1,1,1
106,107,0,0,1,1,1
105,108,0,0,1,1,1
103,106,0,0,1,1,1
104,105,0,0,1,1,1
107,110,0,0,1,1,1
108,109,0,0,1,1,1
109,111,0,0,1,1,1
110,112,0,0,1,1,1
107,108,0,0,1,1,1
109,113,0,0,1,1,1
109,114,0,0,1,1,1
104,115,0,0,1,1,1
103,116,0,0,1,1,1
110,117,0,0,1,1,1
103,118,0,0,1,1,1
104,119,0,0,1,1,1
110,120,0,0,1,1,1
110,115,0,0,1,1,1
103,120,0,0,1,1,1
104,113,0,0,1,1,1
109,116,0,0,1,1,1
111,121,0,0,1,1,1
112,122,0,0,1,1,1
115,116,0,0,1,1,1
114,116,0,0,1,1,1
115,117,0,0,1,1,1
118,120,0,0,1,1,1
113,119,0,0,1,1,1
115,119,0,0,1,1,1
113,116,0,0,1,1,1
115,120,0,0,1,1,1
115,116,0,0,1,1,1
113,120,0,0,1,1,1
113,120,0,0,1,1,1
116,118,0,0,1,1,1
116,120,0,0,1,1,1
117,120,0,0,1,1,1
113,115,0,0,1,1,1
113,114,0,0,1,1,1
113,123,0,0,1,1,1
116,121,0,0,1,1,1
115,122,0,0,1,1,1
118,124,0,0,1,1,1
120,124,0,0,1,1,1
119,123,0,0,1,1,1
116,124,0,0,1,1,1
115,123,0,0,1,1,1
113,121,0,0,1,1,1
120,122,0,0,1,1,1
117,122,0,0,1,1,1
114,121,0,0,1,1,1
112,123,0,0,1,1,1
111,124,0,0,1,1,1
121,122,0,0,1,1,1
123,124,0,0,1,1,1
124,125,0,0,1,1,1
121,125,0,0,1,1,1
122,126,0,0,1,1,1
123,126,0,0,1,1,1
122,127,0,0,1,1,1
124,127,0,0,1,1,1
124,128,0,0,1,1,1
121,129,0,0,1,1,1
123,129,0,0,1,1,1
123,130,0,0,1,1,1
122,131,0,0,1,1,1
121,132,0,0,1,1,1
127,129,0,0,1,1,1
125,129,0,0,1,1,1
126,131,0,0,1,1,1
125,132,0,0,1,1,1
127,129,0,0,1,1,1
125,126,0,0,1,1,1
126,127,0,0,1,1,1
125,127,0,0,1,1,1
127,128,0,0,1,1,1
126,129,0,0,1,1,1
129,130,0,0,1,1,1
129,132,0,0,1,1,1
125,128,0,0,1,1,1
126,130,0,0,1,1,1
127,131,0,0,1,1,1
125,126,0,0,1,1,1
129,133,0,0,1,1,1
126,134,0,0,1,1,1
125,135,0,0,1,1,1
128,136,0,0,1,1,1
130,133,0,0,1,1,1
127,136,0,0,1,1,1
125,136,0,0,1,1,1
132,135,0,0,1,1,1
126,133,0,0,1,1,1
127,134,0,0,1,1,1
129,135,0,0,1,1,1
131,134,0,0,1,1,1
134,135,0,0,1,1,1
133,136,0,0,1,1,1
134,137,0,0,1,1,1
136,138,0,0,1,1,1
133,137,0,0,1,1,1
134,139,0,0,1,1,1
136,139,0,0,1,1,1
133,140,0,0,1,1,1
135,138,0,0,1,1,1
135,140,0,0,1,1,1
133,144,0,0,1,1,1
136,143,0,0,1,1,1
135,141,0,0,1,1,1
134,142,0,0,1,1,1
137,138,0,0,1,1,1
138,140,0,0,1,1,1
138,141,0,0,1,1,1
137,142,0,0,1,1,1
139,140,0,0,1,1,1
137,138,0,0,1,1,1
137,139,0,0,1,1,1
138,139,0,0,1,1,1
139,143,0,0,1,1,1
137,140,0,0,1,1,1
140,144,0,0,1,1,1
138,143,0,0,1,1,1
137,144,0,0,1,1,1
139,142,0,0,1,1,1
140,141,0,0,1,1,1
139,140,0,0,1,1,1
138,145,0,0,1,1,1
138,146,0,0,1,1,1
140,146,0,0,1,1,1
137,147,0,0,1,1,1
137,148,0,0,1,1,1
142,147,0,0,1,1,1
139,145,0,0,1,1,1
143,145,0,0,1,1,1
139,147,0,0,1,1,1
141,146,0,0,1,1,1
140,148,0,0,1,1,1
144,148,0,0,1,1,1
146,147,0,0,1,1,1
145,148,0,0,1,1,1
145,149,0,0,1,1,1
146,149,0,0,1,1,1
147,150,0,0,1,1,1
148,150,0,0,1,1,1
147,151,0,0,1,1,1
147,152,0,0,1,1,1
145,153,0,0,1,1,1
145,151,0,0,1,1,1
146,154,0,0,1,1,1
146,155,0,0,1,1,1
148,156,0,0,1,1,1
148,155,0,0,1,1,1
149,153,0,0,1,1,1
149,155,0,0,1,1,1
149,154,0,0,1,1,1
154,158,0,0,1,1,1
150,155,0,0,1,1,1
151,155,0,0,1,1,1
151,155,0,0,1,1,1
149,150,0,0,1,1,1
150,151,0,0,1,1,1
150,152,0,0,1,1,1
150,156,0,0,1,1,1
156,157,0,0,1,1,1
151,152,0,0,1,1,1
153,158,0,0,1,1,1
151,153,0,0,1,1,1
152,157,0,0,1,1,1
154,155,0,0,1,1,1
155,156,0,0,1,1,1
149,151,0,0,1,1,1
149,150,0,0,1,1,1
152,159,0,0,1,1,1
156,159,0,0,1,1,1
153,160,0,0,1,1,1
154,160,0,0,1,1,1
152,161,0,0,1,1,1
152,162,0,0,1,1,1
153,163,0,0,1,1,1
153,161,0,0,1,1,1
154,164,0,0,1,1,1
154,165,0,0,1,1,1
156,166,0,0,1,1,1
156,164,0,0,1,1,1
159,162,0,0,1,1,1
160,164,0,0,1,1,1
160,165,0,0,1,1,1
160,163,0,0,1,1,1
161,164,0,0,1,1,1
159,160,0,0,1,1,1
159,166,0,0,1,1,1
159,161,0,0,1,1,1
161,164,0,0,1,1,1
161,162,0,0,1,1,1
160,161,0,0,1,1,1
161,163,0,0,1,1,1
164,165,0,0,1,1,1
159,164,0,0,1,1,1
164,166,0,0,1,1,1
159,160,0,0,1,1,1
159,167,0,0,1,1,1
159,168,0,0,1,1,1
160,169,0,0,1,1,1
161,168,0,0,1,1,1
163,169,0,0,1,1,1
161,169,0,0,1,1,1
162,168,0,0,1,1,1
166,167,0,0,1,1,1
160,170,0,0,1,1,1
164,167,0,0,1,1,1
165,170,0,0,1,1,1
164,170,0,0,1,1,1
157,167,0,0,1,1,1
158,169,0,0,1,1,1
158,170,0,0,1,1,1
157,168,0,0,1,1,1
159,171,0,0,1,1,1
164,173,0,0,1,1,1
161,174,0,0,1,1,1
160,172,0,0,1,1,1
168,171,0,0,1,1,1
167,171,0,0,1,1,1
170,172,0,0,1,1,1
169,172,0,0,1,1,1
172,173,0,0,1,1,1
171,174,0,0,1,1,1
173,174,0,0,1,1,1
171,172,0,0,1,1,1
173,174,0,0,1,1,1
171,172,0,0,1,1,1
169,174,0,0,1,1,1
168,174,0,0,1,1,1
172,174,0,0,1,1,1
170,173,0,0,1,1,1
171,173,0,0,1,1,1
167,173,0,0,1,1,1
171,175,0,0,1,1,1
168,175,0,0,1,1,1
170,176,0,0,1,1,1
169,176,0,0,1,1,1
167,175,0,0,1,1,1
168,177,0,0,1,1,1
168,178,0,0,1,1,1
169,179,0,0,1,1,1
169,178,0,0,1,1,1
170,180,0,0,1,1,1
170,181,0,0,1,1,1
167,182,0,0,1,1,1
167,181,0,0,1,1,1
170,183,0,0,1,1,1
167,184,0,0,1,1,1
168,184,0,0,1,1,1
169,183,0,0,1,1,1
174,178,0,0,1,1,1
172,176,0,0,1,1,1
173,181,0,0,1,1,1
175,176,0,0,1,1,1
176,179,0,0,1,1,1
176,181,0,0,1,1,1
176,180,0,0,1,1,1
175,177,0,0,1,1,1
178,181,0,0,1,1,1
175,176,0,0,1,1,1
175,182,0,0,1,1,1
175,178,0,0,1,1,1
175,181,0,0,1,1,1
177,178,0,0,1,1,1
178,179,0,0,1,1,1
176,178,0,0,1,1,1
180,181,0,0,1,1,1
181,182,0,0,1,1,1
178,181,0,0,1,1,1
176,178,0,0,1,1,1
176,185,0,0,1,1,1
176,186,0,0,1,1,1
176,187,0,0,1,1,1
175,188,0,0,1,1,1
175,189,0,0,1,1,1
178,188,0,0,1,1,1
177,188,0,0,1,1,1
179,185,0,0,1,1,1
178,185,0,0,1,1,1
180,186,0,0,1,1,1
181,186,0,0,1,1,1
181,189,0,0,1,1,1
182,189,0,0,1,1,1
181,190,0,0,1,1,1
178,192,0,0,1,1,1
175,191,0,0,1,1,1
185,187,0,0,1,1,1
188,191,0,0,1,1,1
187,190,0,0,1,1,1
183,186,0,0,1,1,1
186,187,0,0,1,1,1
190,191,0,0,1,1,1
187,191,0,0,1,1,1
190,192,0,0,1,1,1
187,191,0,0,1,1,1
190,192,0,0,1,1,1
189,191,0,0,1,1,1
191,192,0,0,1,1,1
183,185,0,0,1,1,1
185,192,0,0,1,1,1
188,192,0,0,1,1,1
186,190,0,0,1,1,1
184,189,0,0,1,1,1
187,192,0,0,1,1,1
184,188,0,0,1,1,1
189,190,0,0,1,1,1
