198.04,264.5
197.83,265
197.47,265.5
197.12,266
197.05,266.5
197.05,267
197.05,267.5
197.05,268
197.05,268.5
196.89,269
196.51,269.5
196.13,270
196.05,270.5
196.05,271
196.05,271.5
196.05,272
196.05,272.5
196.05,273
196.05,273.5
196.05,274
196.05,274.5
196.05,275
196.05,275.5
196.05,276
196.05,276.5
196.12,277
196.48,277.5
196.83,278
197.2,278.5
197.58,279
197.96,279.5
198.04,280
198.04,280.5
198.04,281
198.04,281.5
198.04,282
198.04,282.5
198.04,283
198.04,283.5
198.04,284
198.04,284.5
198.04,285
198.04,285.5
198.04,286
198.04,286.5
198.04,287
198.04,287.5
198.04,288
198.04,288.5
198.04,289
197.76,289.5
197.4,290
197.05,290.5
196.66,291
196.28,291.5
195.77,292
195.06,292.5
194.36,293
194.07,293.5
194.07,294
194.07,294.5
193.77,295
193.39,295.5
193.02,296
192.67,296.5
192.32,297
191.95,297.5
191.58,298
191.2,298.5
191.13,299
191.13,299.5
191.13,300
191.13,300.5
191.13,301
191.13,301.5
191.13,302
191.13,302.5
191.13,303
191.13,303.5
191.13,304
191.13,304.5
191.13,305
191.13,305.5
191.13,306
191.13,306.5
191.13,307
191.13,307.5
191.13,308
191.13,308.5
191.13,309
191.13,309.5
191.13,310
191.13,310.5
191.2,311
191.58,311.5
191.95,312
191.9,312.5
191.55,313
191.2,313.5
191.13,314
191.13,314.5
191.06,315
190.71,315.5
190.36,316
190.75,316.5
192.26,317
193.77,317.5
194.36,318
194.71,318.5
195.06,319
195.42,319.5
195.77,320
196.13,320.5
196.51,321
196.89,321.5
196.41,322
195.34,322.5
194.29,323
194.07,323.5
194.07,324
194.07,324.5
194.07,325
194.07,325.5
194.99,326
197.27,326.5
199.58,327
200.32,327.5
200.68,328
201.04,328.5
201.4,329
201.76,329.5
202.05,330
202.05,330.5
202.05,331
202.26,331.5
202.62,332
202.98,332.5
203.68,333
204.46,333.5
205.08,334
205.08,334.5
205.08,335
205.55,335.5
206.72,336
207.9,336.5
208.42,337
208.79,337.5
209.16,338
209.52,338.5
209.89,339
210.26,339.5
210.66,340
211.05,340.5
211.87,341
212.98,341.5
214.09,342
214.63,342.5
215.03,343
215.42,343.5
215.79,344
216.16,344.5
216.55,345
216.95,345.5
217.35,346
217.43,346.5
217.43,347
217.43,347.5
217.43,348
217.43,348.5
217.51,349
217.91,349.5
218.31,350
218.48,350.5
218.48,351
218.48,351.5
218.8,352
219.2,352.5
219.75,353
220.88,353.5
222,354
222.85,354.5
223.25,355
223.66,355.5
223.74,356
223.74,356.5
223.74,357
223.74,357.5
223.74,358
223.74,358.5
223.74,359
223.74,359.5
223.97,360
224.35,360.5
224.73,361
224.8,361.5
224.8,362
225.26,362.5
227.54,363
229.84,363.5
231.22,364
231.22,364.5
231.22,365
231.22,365.5
231.22,366
231.22,366.5
231.6,367
231.99,367.5
232.3,368
232.3,368.5
232.3,369
232.07,369.5
231.68,370
231.3,370.5
230.89,371
230.47,371.5
230.07,372
229.68,372.5
229.3,373
229.07,373.5
229.07,374
229.07,374.5
229.07,375
229.07,375.5
229.07,376
229.45,376.5
229.84,377
230.06,377.5
229.65,378
229.24,378.5
229.07,379
229.07,379.5
229.07,380
228.74,380.5
228.33,381
227.92,381.5
227.54,382
227.16,382.5
226.93,383
226.93,383.5
226.93,384
226.93,384.5
226.93,385
226.93,385.5
228.08,386
229.22,386.5
230.23,387
230.64,387.5
231.05,388
231.22,388.5
231.22,389
231.22,389.5
230.89,390
230.47,390.5
229.91,391
228.76,391.5
227.62,392
226.93,392.5
226.93,393
226.93,393.5
226.93,394
226.93,394.5
226.93,395
226.55,395.5
226.17,396
225.7,396.5
224.88,397
224.07,397.5
223.74,398
223.74,398.5
223.74,399
223.74,399.5
223.74,400
223.82,400.5
224.2,401
224.58,401.5
224.95,402
225.33,402.5
225.71,403
226.11,403.5
226.52,404
226.93,404.5
227.31,405
227.69,405.5
228.08,406
228.49,406.5
228.91,407
230.45,407.5
232.76,408
235.08,408.5
235.88,409
236.3,409.5
237.26,410
240.39,410.5
243.53,411
245.59,411.5
245.99,412
246.38,412.5
249.12,413
253.43,413.5
257.79,414
258.19,414.5
258.6,415
259.01,415.5
259.45,416
259.89,416.5
260.31,417
260.72,417.5
261.13,418
260.86,418.5
260.42,419
260.07,419.5
260.07,420
260.07,420.5
259.9,421
259.5,421.5
259.09,422
259.19,422.5
259.63,423
260.07,423.5
260.47,424
260.88,424.5
261.3,425
261.74,425.5
262.18,426
262.6,426.5
263.01,427
263.42,427.5
264.16,428
264.98,428.5
265.81,429
268.03,429.5
270.27,430
271.78,430.5
272.2,431
272.62,431.5
273.86,432
275.67,432.5
277.48,433
276.64,433.5
275.8,434
274.95,434.5
274.04,435
273.14,435.5
272.53,436
272.11,436.5
271.7,437
269.28,437.5
266.39,438
263.5,438.5
263.5,439
263.5,439.5
263.5,440
263.5,440.5
263.5,441
263.5,441.5
263.5,442
263.5,442.5
263.92,443
264.33,443.5
264.66,444
264.66,444.5
264.66,445
264.66,445.5
264.66,446
264.66,446.5
264.66,447
264.66,447.5
264.66,448
265.1,448.5
265.54,449
265.97,449.5
266.39,450
266.8,450.5
266.96,451
266.96,451.5
266.96,452
266.55,452.5
266.14,453
265.72,453.5
265.28,454
264.83,454.5
264.41,455
264,455.5
263.59,456
263.18,456.5
262.77,457
262.36,457.5
261.91,458
261.47,458.5
261.05,459
260.64,459.5
260.23,460
259.8,460.5
259.36,461
258.93,461.5
258.52,462
258.11,462.5
257.35,463
255.17,463.5
253,464
251.89,464.5
251.49,465
251.09,465.5
250.37,466
249.57,466.5
248.77,467
247.05,467.5
245.35,468
243.69,468.5
242.11,469
240.54,469.5
239.41,470
238.57,470.5
237.73,471
238.12,471.5
238.51,472
238.82,472.5
238.82,473
238.82,473.5
238.58,474
238.19,474.5
237.8,475
235.24,475.5
232.14,476
229.07,476.5
228.66,477
228.25,477.5
227.39,478
225.87,478.5
224.35,479
223.74,479.5
223.74,480
223.74,480.5
221.1,481
218.48,481.5
216.23,482
215.43,482.5
214.63,483
214.31,483.5
214.31,484
214.31,484.5
212.83,485
210.99,485.5
209.16,486
208.76,486.5
208.37,487
206.97,487.5
204.07,488
201.18,488.5
199.58,489
198.81,489.5
198.04,490
195.91,490.5
193.79,491
192.04,491.5
191.69,492
191.34,492.5
190.98,493
190.6,493.5
190.22,494
189.87,494.5
189.52,495
189.17,495.5
188.8,496
188.42,496.5
187.64,497
186.26,497.5
184.88,498
183.89,498.5
183.15,499
182.42,499.5
181.05,500
179.69,500.5
178.54,501
178.2,501.5
177.87,502
176.94,502.5
175.13,503
173.33,503.5
173.24,504
173.57,504.5
173.91,505
173.91,505.5
173.91,506
174.58,506.5
176.25,507
177.93,507.5
178.83,508
179.19,508.5
179.56,509
176.86,509.5
174.17,510
171.98,510.5
171.65,511
171.32,511.5
170.26,512
168.14,512.5
166.02,513
165.08,513.5
164.43,514
163.79,514.5
161.35,515
158.94,515.5
157.5,516
157.5,516.5
157.5,517
157.3,517.5
156.96,518
156.61,518.5
156.61,519
156.61,519.5
156.61,520
156.61,520.5
156.61,521
156.61,521.5
156.61,522
156.61,522.5
156.61,523
156.61,523.5
156.61,524
154.58,524.5
152.55,525
151.22,525.5
150.91,526
150.6,526.5
150.27,527
149.94,527.5
149.6,528
148.68,528.5
147.75,529
146.95,529.5
146.65,530
146.34,530.5
145.37,531
143.41,531.5
141.46,532
140.83,532.5
140.53,533
140.23,533.5
139.9,534
139.58,534.5
139.27,535
138.97,535.5
138.67,536
138.55,536.5
138.55,537
138.55,537.5
137.37,538
136.18,538.5
135.18,539
134.89,539.5
134.59,540
134.29,540.5
133.98,541
133.66,541.5
133.36,542
133.07,542.5
132.78,543
130.9,543.5
129.04,544
127.81,544.5
127.53,545
127.24,545.5
127.13,546
127.13,546.5
127.13,547
126.88,547.5
126.58,548
126.27,548.5
125.99,549
125.71,549.5
125.17,550
124.26,550.5
123.35,551
122.94,551.5
122.66,552
122.38,552.5
122.38,553
122.38,553.5
122.38,554
122.38,554.5
122.38,555
122.38,555.5
122.38,556
122.38,556.5
122.38,557
122.38,557.5
122.33,558
122.05,558.5
121.77,559
121.48,559.5
121.18,560
120.88,560.5
120.6,561
120.32,561.5
120.04,562
119.45,562.5
118.85,563
118.5,563.5
118.5,564
118.5,564.5
118,565
117.18,565.5
116.36,566
115.96,566.5
115.67,567
115.49,567.5
115.76,568
116.03,568.5
115.84,569
114.97,569.5
114.09,570
113.7,570.5
113.43,571
113.16,571.5
113.16,572
113.16,572.5
113.05,573
112.79,573.5
112.52,574
112.41,574.5
112.41,575
112.41,575.5
112.41,576
112.41,576.5
112.41,577
112.41,577.5
112.41,578
112.29,578.5
112.01,579
111.72,579.5
111.45,580
111.18,580.5
110.91,581
110.63,581.5
110.34,582
109.53,582.5
107.95,583
106.38,583.5
105.13,584
104.09,584.5
103.06,585
102.42,585.5
101.87,586
101.02,586.5
98.998,587
96.995,587.5
95.589,588
95.057,588.5
94.527,589
93.636,589.5
92.659,590
91.688,590.5
90.648,591
89.613,591.5
88.9,592
88.662,592.5
88.423,593
88.186,593.5
87.948,594
87.711,594.5
87.46,595
87.206,595.5
86.955,596
86.72,596.5
86.484,597
86.343,597.5
86.343,598
86.343,598.5
86.343,599
86.343,599.5
86.343,600
86.343,600.5
86.343,601
86.343,601.5
86.343,602
86.343,602.5
86.343,603
86.343,603.5
86.343,604
86.14,604.5
85.888,605
85.639,605.5
85.405,606
85.171,606.5
84.931,607
84.68,607.5
84.43,608
83.638,608.5
82.716,609
81.798,609.5
81.798,610
81.798,610.5
81.798,611
81.798,611.5
81.798,612
81.798,612.5
81.798,613
81.798,613.5
81.798,614
81.798,614.5
81.661,615
80.976,615.5
80.295,616
79.887,616.5
79.887,617
79.887,617.5
79.706,618
79.481,618.5
79.256,619
79.031,619.5
78.806,620
78.578,620.5
78.337,621
78.096,621.5
77.197,622
75.87,622.5
74.554,623
74.104,623.5
73.87,624
73.639,624.5
73.422,625
73.206,625.5
72.797,626
72.101,626.5
71.409,627
70.759,627.5
70.123,628
69.489,628.5
69.489,629
69.489,629.5
69.489,630
69.489,630.5
69.489,631
69.489,631.5
69.489,632
69.489,632.5
69.67,633
69.898,633.5
70.08,634
70.08,634.5
70.08,635
70.08,635.5
70.08,636
70.08,636.5
70.08,637
70.08,637.5
70.08,638
70.08,638.5
70.08,639
70.08,639.5
70.08,640
70.08,640.5
69.826,641
69.404,641.5
68.983,642
68.719,642.5
68.493,643
68.229,643.5
67.812,644
67.396,644.5
67.058,645
66.835,645.5
66.612,646
66.568,646.5
66.568,647
66.568,647.5
66.362,648
66.156,648.5
65.947,649
65.726,649.5
65.505,650
65.294,650.5
65.09,651
64.887,651.5
64.846,652
64.846,652.5
64.846,653
64.846,653.5
64.846,654
64.758,654.5
64.539,655
64.32,655.5
64.114,656
63.912,656.5
63.71,657
63.508,657.5
63.307,658
63.102,658.5
62.886,659
62.67,659.5
62.464,660
62.264,660.5
62.065,661
61.341,661.5
60.49,662
59.775,662.5
59.58,663
59.385,663.5
59.19,664
58.995,664.5
58.801,665
58.348,665.5
57.726,666
57.107,666.5
57.107,667
57.107,667.5
57.066,668
56.86,668.5
56.655,669
56.687,669.5
56.878,670
57.069,670.5
56.942,671
56.737,671.5
56.535,672
56.345,672.5
56.155,673
55.814,673.5
55.249,674
54.686,674.5
54.221,675
53.821,675.5
53.422,676
53.237,676.5
53.053,677
52.905,677.5
52.905,678
52.905,678.5
52.905,679
52.905,679.5
52.905,680
52.905,680.5
52.905,681
52.869,681.5
52.685,682
52.501,682.5
52.172,683
51.625,683.5
51.082,684
50.516,684.5
49.937,685
49.361,685.5
48.653,686
47.95,686.5
47.353,687
47.166,687.5
46.979,688
46.8,688.5
46.627,689
46.455,689.5
46.42,690
46.42,690.5
46.42,691
46.42,691.5
46.42,692
46.351,692.5
46.179,693
46.008,693.5
45.828,694
45.644,694.5
45.461,695
45.461,695.5
45.461,696
45.461,696.5
45.461,697
45.461,697.5
45.358,698
45.188,698.5
45.018,699
44.838,699.5
44.656,700
44.51,700.5
44.51,701
44.51,701.5
44.51,702
44.51,702.5
44.51,703
44.51,703.5
44.51,704
44.51,704.5
44.51,705
44.51,705.5
44.51,706
44.51,706.5
44.51,707
44.51,707.5
44.51,708
44.51,708.5
44.51,709
44.51,709.5
44.544,710
44.713,710.5
44.882,711
45.052,711.5
45.222,712
45.392,712.5
45.461,713
45.461,713.5
45.461,714
45.461,714.5
45.461,715
45.461,715.5
45.461,716
45.461,716.5
45.461,717
45.461,717.5
45.461,718
45.461,718.5
45.461,719
45.461,719.5
45.461,720
45.461,720.5
45.461,721
45.461,721.5
45.461,722
45.571,722.5
45.755,723
45.939,723.5
46.111,724
46.283,724.5
46.457,725
46.643,725.5
46.83,726
47.008,726.5
47.182,727
47.356,727.5
47.53,728
47.704,728.5
47.879,729
47.879,729.5
47.879,730
47.879,730.5
47.879,731
47.879,731.5
47.879,732
47.879,732.5
47.879,733
47.879,733.5
47.879,734
47.879,734.5
47.879,735
47.879,735.5
47.879,736
47.879,736.5
47.879,737
47.879,737.5
47.879,738
47.879,738.5
47.879,739
47.879,739.5
47.879,740
47.879,740.5
47.879,741
47.879,741.5
47.879,742
47.879,742.5
47.879,743
47.879,743.5
47.917,744
48.106,744.5
48.295,745
48.371,745.5
48.371,746
48.371,746.5
48.511,747
48.688,747.5
48.865,748
48.865,748.5
48.865,749
48.865,749.5
48.865,750
48.865,750.5
48.865,751
48.865,751.5
48.865,752
48.865,752.5
48.865,753
48.865,753.5
48.865,754
48.865,754.5
48.865,755
48.865,755.5
48.865,756
48.865,756.5
48.865,757
48.865,757.5
48.865,758
48.865,758.5
48.865,759
48.865,759.5
48.865,760
48.865,760.5
48.865,761
48.865,761.5
48.865,762
48.865,762.5
48.903,763
49.093,763.5
49.285,764
49.468,764.5
49.646,765
49.824,765.5
49.859,766
49.859,766.5
49.859,767
49.859,767.5
49.859,768
49.859,768.5
49.859,769
49.859,769.5
49.859,770
49.859,770.5
49.859,771
49.859,771.5
49.859,772
50.013,772.5
50.787,773
51.566,773.5
51.771,774
51.589,774.5
51.408,775
51.227,775.5
51.046,776
50.865,776.5
50.671,777
50.477,777.5
50.361,778
50.361,778.5
50.361,779
50.361,779.5
50.361,780
50.361,780.5
50.181,781
50.002,781.5
49.821,782
49.629,782.5
49.438,783
49.254,783.5
49.077,784
48.9,784.5
48.865,785
48.865,785.5
48.865,786
48.865,786.5
48.865,787
48.865,787.5
48.865,788
48.865,788.5
48.75,789
48.56,789.5
48.371,790
48.195,790.5
48.019,791
47.879,791.5
47.879,792
47.879,792.5
47.879,793
47.879,793.5
47.879,794
47.739,794.5
47.565,795
47.391,795.5
47.203,796
47.016,796.5
46.835,797
46.662,797.5
46.489,798
46.309,798.5
46.124,799
45.939,799.5
45.768,800
45.597,800.5
45.461,801
45.461,801.5
45.461,802
45.461,802.5
45.461,803
45.461,803.5
45.461,804
45.461,804.5
45.461,805
45.461,805.5
45.461,806
45.461,806.5
45.461,807
45.461,807.5
45.461,808
45.461,808.5
45.461,809
45.461,809.5
45.461,810
45.461,810.5
45.461,811
45.461,811.5
45.461,812
45.461,812.5
45.461,813
45.461,813.5
45.461,814
45.461,814.5
45.461,815
45.461,815.5
45.461,816
45.461,816.5
45.461,817
45.35,817.5
45.167,818
44.984,818.5
44.477,819
43.972,819.5
43.604,820
43.771,820.5
43.938,821
43.894,821.5
43.534,822
43.176,822.5
43.37,823
43.704,823.5
44.039,824
43.858,824.5
43.678,825
43.504,825.5
43.337,826
43.171,826.5
42.997,827
42.818,827.5
42.64,828
42.475,828.5
42.31,829
42.146,829.5
41.982,830
41.819,830.5
41.65,831
41.475,831.5
41.299,832
41.134,832.5
40.972,833
40.81,833.5
40.463,834
40.118,834.5
39.911,835
39.911,835.5
39.911,836
39.911,836.5
39.911,837
39.911,837.5
39.911,838
39.911,838.5
39.911,839
39.911,839.5
39.911,840
39.842,840.5
39.67,841
39.499,841.5
39.465,842
39.465,842.5
39.465,843
39.465,843.5
39.465,844
39.401,844.5
39.242,845
39.084,845.5
38.926,846
38.768,846.5
38.611,847
38.579,847.5
38.579,848
38.548,848.5
38.391,849
38.234,849.5
38.208,850
38.377,850.5
38.546,851
38.705,851.5
38.863,852
39.021,852.5
39.191,853
39.362,853.5
39.465,854
39.465,854.5
39.465,855
39.465,855.5
39.465,856
39.465,856.5
39.465,857
39.465,857.5
39.465,858
39.465,858.5
39.465,859
39.465,859.5
39.465,860
39.465,860.5
39.465,861
39.465,861.5
39.465,862
39.465,862.5
39.465,863
39.528,863.5
39.687,864
39.847,864.5
40.007,865
40.167,865.5
40.327,866
40.221,866.5
40.049,867
39.879,867.5
39.719,868
39.56,868.5
39.465,869
39.465,869.5
39.465,870
39.465,870.5
39.465,871
39.465,871.5
39.465,872
39.465,872.5
39.465,873
39.465,873.5
39.465,874
39.369,874.5
39.211,875
39.052,875.5
38.885,876
38.715,876.5
38.579,877
38.579,877.5
38.579,878
38.512,878.5
38.343,879
38.174,879.5
38.141,880
38.141,880.5
38.141,881
38.141,881.5
38.141,882
38.141,882.5
38.141,883
38.141,883.5
38.141,884
38.141,884.5
38.141,885
38.006,885.5
37.839,886
37.674,886.5
37.519,887
37.364,887.5
37.271,888
37.271,888.5
37.271,889
37.271,889.5
37.271,890
37.271,890.5
37.105,891
36.939,891.5
36.779,892
36.625,892.5
36.472,893
36.32,893.5
36.168,894
36.016,894.5
35.855,895
35.692,895.5
35.562,896
35.562,896.5
35.562,897
35.562,897.5
35.562,898
35.562,898.5
35.562,899
35.562,899.5
35.562,900
35.399,900.5
35.238,901
35.081,901.5
34.931,902
34.781,902.5
34.633,903
34.484,903.5
34.336,904
34.306,904.5
34.306,905
34.306,905.5
34.306,906
34.306,906.5
34.306,907
34.306,907.5
34.306,908
34.306,908.5
34.306,909
34.306,909.5
34.306,910
34.306,910.5
34.306,911
34.306,911.5
34.306,912
34.306,912.5
34.306,913
34.306,913.5
34.306,914
34.306,914.5
34.306,915
34.306,915.5
34.306,916
34.306,916.5
34.306,917
34.306,917.5
34.306,918
34.306,918.5
34.306,919
34.306,919.5
34.306,920
34.306,920.5
34.306,921
34.306,921.5
34.395,922
34.543,922.5
34.692,923
34.85,923.5
35.011,924
35.171,924.5
35.321,925
35.471,925.5
35.562,926
35.562,926.5
35.562,927
35.562,927.5
35.562,928
35.562,928.5
35.713,929
35.864,929.5
36.018,930
36.182,930.5
36.346,931
36.503,931.5
36.656,932
36.809,932.5
36.972,933
37.138,933.5
37.271,934
37.271,934.5
37.271,935
37.271,935.5
37.271,936
37.271,936.5
37.271,937
37.271,937.5
37.271,938
37.271,938.5
37.271,939
37.271,939.5
37.271,940
37.271,940.5
37.271,941
37.271,941.5
37.271,942
37.271,942.5
37.271,943
37.271,943.5
37.271,944
37.271,944.5
37.271,945
37.271,945.5
37.271,946
37.271,946.5
37.271,947
37.271,947.5
37.271,948
37.271,948.5
37.271,949
37.271,949.5
37.271,950
37.179,950.5
37.024,951
36.871,951.5
36.708,952
36.543,952.5
36.381,953
36.228,953.5
36.077,954
35.92,954.5
35.757,955
35.594,955.5
35.441,956
35.291,956.5
35.141,957
34.991,957.5
34.841,958
34.69,958.5
34.53,959
34.37,959.5
34.217,960
34.069,960.5
33.922,961
33.766,961.5
33.607,962
33.481,962.5
33.481,963
33.481,963.5
33.481,964
33.481,964.5
33.481,965
33.387,965.5
33.229,966
33.073,966.5
32.927,967
32.783,967.5
32.636,968
32.48,968.5
32.325,969
32.177,969.5
32.034,970
31.891,970.5
31.494,971
31.037,971.5
30.674,972
30.674,972.5
30.674,973
30.674,973.5
30.674,974
30.674,974.5
30.584,975
30.433,975.5
30.283,976
30.144,976.5
30.005,977
29.865,977.5
29.716,978
29.568,978.5
29.426,979
29.289,979.5
29.153,980
29.008,980.5
28.861,981
28.744,981.5
28.744,982
28.744,982.5
28.744,983
28.744,983.5
28.744,984
28.744,984.5
28.744,985
28.744,985.5
28.744,986
28.744,986.5
28.744,987
